Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe/
start = 0
end = 1000
top = -1
format = console

This rating is based on Codeforces' rating system.
Author Mike Mirzayanov (mirzayanovmr@gmail.com)
http://codeforces.com/blog/entry/20762
http://codeforces.com/contest/1/submission/13861109

participants = 2912

rank    id                      rating    max rating
188     greedypiggy             1676      1676      
189     blaisegassend           1675      1675      
190     ichyo                   1675      1675      
191     kek                     1674      1674      
192     laakeri                 1674      1837      
193     mikegibson2010          1674      1674      
194     olwispe                 1674      1748      
195     ARoss                   1673      1911      
196     jimbo_elephant          1673      1673      
197     0ops                    1672      2128      
198     Clipse                  1671      1671      
199     xsd                     1671      1751      
200     jcencek                 1670      1787      
201     LastHero                1669      1669      
202     Sacchan                 1669      1669      
203     arun9024                1669      1669      
204     osa_k                   1669      1669      
205     FLRW                    1668      1668      
206     Robert_OConnor          1668      1668      
207     bhzhan                  1668      1668      
208     Valentin Lukyanets      1667      1667      
209     tjohnson314             1667      1667      
210     getero                  1666      1680      
211     hermi                   1666      1666      
212     koolk                   1666      1747      
213     BrianHuffman            1665      1665      
214     kcm1700                 1665      1748      
215     lawrencejwu             1665      1665      
216     Erjin_Zhou              1662      1751      
217     dzhulgakov              1662      1744      
218     ghurst                  1662      1662      
219     jano31415               1661      1700      
220     modem                   1661      1722      
221     Bubbler                 1659      1661      
222     snabit                  1659      1659      
223     radovan.bauer           1658      2143      
224     DerekLedbetter          1655      2102      
225     ForAveryGlory           1655      1674      
226     johan.g1                1655      1714      
227     mdix                    1655      1762      
228     kozima                  1654      1789      
229     ceilks                  1653      1653      
230     Sergey Dymchenko        1651      1651      
231     grahame1024             1651      1651      
232     osbzzang0501            1651      1651      
233     Krox                    1649      1649      
234     rohar                   1648      1707      
235     angushiggins            1647      1647      
236     rockly                  1647      1761      
237     NcJlee                  1646      1646      
238     grantcarlson            1646      1727      
239     ogiekako                1646      1842      
240     rprestezog              1646      1972      
241     Lewin                   1645      1849      
242     slicedclementines       1645      1645      
243     woshialex               1645      1645      
244     Abe27342                1644      1644      
245     fredh                   1644      1705      
246     kunyavskiy              1641      1939      
247     greatdetective          1640      1640      
248     Bobbit                  1639      2100      
249     btce                    1639      1639      
250     liouzhou_101            1639      1725      
251     matheschlumpf           1639      1639      
252     shiina.ringo            1639      2026      
253     Nic.Kroon               1638      1638      
254     al13n                   1638      2061      
255     mercurium               1638      1876      
256     Doju                    1637      1637      
257     Malvolio                1636      1636      
258     ubarkai                 1636      1636      
259     marijan                 1635      1635      
260     user202729              1635      1754      
261     Kragnir                 1634      1634      
262     WJMZBMR                 1634      1753      
263     doc2177                 1634      1723      
264     robert                  1634      1664      
265     xtlisk                  1632      1632      
266     271828                  1631      1631      
267     ken                     1631      1665      
268     localdeity              1631      1735      
269     orthoplex               1631      1631      
270     tempestadept            1631      1745      
271     extrarity               1630      1630      
272     parigi2                 1630      1630      
273     politicalconfusion      1630      1630      
274     jbum                    1629      1629      
275     mckennar                1629      1732      
276     mr027                   1629      1983      
277     sugima                  1629      1671      
278     tlesaul2                1629      1629      
279     grump                   1628      1900      
280     MrGiant                 1627      1627      
281     Zink                    1627      1844      
282     felix_fontein           1627      1627      
283     interj                  1627      1627      
284     leonid                  1627      1627      
285     omikad                  1627      1627      
286     pushistik               1627      1883      
287     AKB48                   1625      1625      
288     adkroxx                 1625      1744      
289     rickytheta              1625      1625      
290     romd93                  1625      1625      
291     frrad                   1624      1693      
292     pablo99                 1623      1730      
293     venco                   1623      1892      
294     Mtyop                   1622      1622      
295     janos                   1622      1715      
296     adrianbudau             1621      1621      
297     dshabes                 1621      1636      
298     xenon135                1621      1760      
299     Djinx                   1620      1620      
300     ngn                     1620      1641      
301     willemde                1620      1708      
302     konrad127123            1619      1767      
303     yaks_hairbrush          1619      1619      
304     zhj                     1619      1660      
305     ACRush                  1618      1618      
306     GengenGen               1618      1618      
307     vdemidenko              1618      1686      
308     AlexSadzawka            1617      1617      
309     LeoYu                   1617      1617      
310     hroent                  1617      1617      
311     Laban                   1616      1616      
312     gilcu3                  1616      1852      
313     ruisselet               1616      1616      
314     MaWeK                   1615      1615      
315     glodavac                1614      1906      
316     tanonev                 1614      1614      
317     Legendking              1613      1613      
318     Pare                    1613      1613      
319     binonunquineist         1613      1826      
320     nfortino                1613      1613      
321     VIAModulo               1612      1612      
322     thedoctar               1612      1612      
323     YMDragon                1611      1611      
324     lookingfor              1611      2004      
325     xyz111                  1611      1656      
326     Waynebot                1610      1718      
327     carlop                  1610      1792      
328     madiot                  1610      1610      
329     pokes                   1610      1610      
330     LarryBlake              1609      1609      
331     dzats                   1609      1789      
332     heni                    1609      1813      
333     tgp4                    1609      1609      
334     Cheng Sun               1608      1655      
335     Googly                  1608      1672      
336     YYY                     1608      1608      
337     isammis                 1608      1608      
338     numerisereality         1608      1612      
339     MarF                    1607      1607      
340     Pipoika                 1607      1607      
341     jarod57                 1607      1664      
342     zwilt3                  1607      1607      
343     skutin                  1606      1629      
344     atn                     1605      1605      
345     Jie Lu                  1604      1687      
346     thundre                 1604      1845      
347     ud2                     1604      1604      
348     xyz600                  1604      1604      
349     EconomistInDenial       1603      1603      
350     cjb                     1603      1603      
351     gepatzlow               1603      1603      
352     jourgun                 1603      1603      
353     triceps                 1603      2027      
354     Obergscheidle           1602      1703      
355     nledoux                 1602      1820      
356     notime.sea              1602      1602      
357     xllend3                 1602      1602      
358     argilo                  1601      1601      
359     ben1222                 1600      1858      
360     ckthomas                1600      1656      
361     Miku_chousuki           1599      1599      
362     flydutchman             1599      1599      
363     hxhl95                  1599      1606      
364     JayXon                  1598      1608      
365     vvenkai                 1598      1658      
366     wuyingddg               1598      1870      
367     Blueberry               1596      1596      
368     coolwanglu              1596      1646      
369     scharlton               1596      1700      
370     cpardy                  1595      1674      
371     pablobce                1595      1595      
372     Kelvinator              1594      1615      
373     Matthew Fahrbach        1594      1751      
374     SilverBullet            1594      1738      
375     emilybain               1594      1594      
376     neretin                 1594      1837      
377     eax255                  1592      1684      
378     plokzfadai              1592      1592      
379     sesquiup                1592      1592      
380     Carl Edman              1591      1693      
381     Jique                   1590      1590      
382     aha66                   1590      1638      
383     kbwt                    1590      1590      
384     -__--.........-.-.-.    1589      1589      
385     jasonzd                 1589      1641      
386     kjn                     1589      1589      
387     sirknightingfail        1589      1641      
388     ethanjl91               1588      1588      
389     gusorjan                1588      1588      
390     jtnydv25                1588      1733      
391     brob26                  1587      1648      
392     JohnSmith               1586      1770      
393     alecobbe                1586      1631      
394     cwgordon7               1586      1586      
395     ikatanic                1586      1586      
396     PGrela                  1585      1585      
397     ldesnogu                1585      1585      
398     maaartinus              1585      1585      
399     manaredi                1585      1585      
400     skiles                  1585      1585      
401     slipper_l               1585      1585      
402     vhermecz                1585      1782      
403     TheEvil                 1584      1632      
404     hmikklos                1584      1602      
405     jester_vg086            1584      1584      
406     eulerscheZahl           1583      1583      
407     pengvado                1583      1583      
408     sarasouju               1583      1583      
409     algernon63              1582      1582      
410     s0ng                    1582      1638      
411     DavidKurokawa           1581      1581      
412     IMeltWithYou            1581      1581      
413     MuhammedAli             1581      1729      
414     Nivsir                  1581      2078      
415     conestoga               1581      1581      
416     kevinsogo               1581      1714      
417     Hariram                 1580      1602      
418     Knallkopp               1580      1669      
419     Lyrrad                  1580      1580      
420     TripleM                 1580      1728      
421     Vonbo                   1580      1580      
422     dhermes                 1580      1580      
423     Benoit Esnard           1579      1579      
424     MathProf1618            1579      1579      
425     baderj                  1579      1579      
426     liar                    1579      1666      
427     red_elk                 1579      1579      
428     panda_adnap             1578      1621      
429     afp10                   1577      1577      
430     ciger                   1577      1577      
431     cleaner_leon            1577      1577      
432     hallvabo                1577      1638      
433     viv_ban                 1577      1577      
434     haruya                  1576      1957      
435     hjf                     1576      1576      
436     litaoye                 1576      1576      
437     tb65536                 1576      1576      
438     Dr.Korbin               1575      1914      
439     iscsi                   1575      1575      
440     linguo                  1575      2115      
441     ljq                     1575      1575      
442     taoyijie                1575      1575      
443     themanofum              1575      1575      
444     Animus                  1574      1964      
445     Lukas                   1574      1574      
446     homuler                 1574      1698      
447     luyunlong               1574      1654      
448     miklla                  1574      1790      
449     superdenker             1574      1669      
450     xantoscguin             1573      1681      
451     FireStealth             1572      1572      
452     Iceon                   1572      1572      
453     elishamod               1572      1572      
454     nu4nu                   1572      1572      
455     Cap Khoury              1571      1571      
456     Yifei022                1571      1571      
457     bela.mervado            1571      1613      
458     lalba                   1571      1571      
459     DenRaskovalov           1570      1581      
460     Mariia Mykhailova       1570      1570      
461     jamsabot                1570      1570      
462     petero2                 1570      1588      
463     Marko Puza              1569      1604      
464     alan_smithee            1569      1569      
465     nkbk                    1569      1569      
466     TachyonicTalker         1568      1568      
467     aardin                  1568      1702      
468     gmt                     1568      1788      
469     it3                     1568      1891      
470     ko12345                 1566      1679      
471     saharan                 1566      1566      
472     AlphaCentauri           1565      1565      
473     andreig                 1565      1765      
474     zball                   1565      1565      
475     eric0511                1564      1564      
476     jawakaaa                1564      1605      
477     poison81                1564      1564      
478     BuqZ                    1563      1563      
479     neverforget             1563      1762      
480     roycef                  1563      1563      
481     thorfax                 1563      1864      
482     tomek                   1563      1563      
483     yzyz                    1563      1563      
484     Soumyadeep              1562      1562      
485     eyTns                   1562      1562      
486     Yuval Dor               1561      1651      
487     guldfisk                1561      1561      
488     moklo                   1561      1637      
489     Jonathan Paulson        1560      1718      
490     LaChouetteRieuse        1560      1717      
491     Santiago Egido          1560      1866      
492     Wu Yin                  1560      1560      
493     deltacat                1560      1560      
494     Alper_Halbut            1559      1647      
495     Amit_Verma              1559      1559      
496     Mathematica_            1559      1559      
497     acsaba                  1559      1559      
498     azukun                  1559      1559      
499     quasisphere             1559      2121      
500     Ryals                   1558      1639      
501     ThePiper                1558      1558      
502     backtracking            1558      1645      
503     genwitt                 1558      1558      
504     ironman28               1558      1558      
505     Matija Pretnar          1557      1557      
506     Twinkletoes             1557      1557      
507     silkandcyanide          1557      1557      
508     Jarlax                  1556      1582      
509     exoticorn               1556      1556      
510     faryad                  1556      1556      
511     gman007                 1556      1625      
512     netvipec                1556      1556      
513     noovd                   1556      1627      
514     tjradley24              1556      1556      
515     Kairat Maisarov         1555      1658      
516     faridlihyan             1555      1555      
517     matklad                 1555      1555      
518     scturtle                1555      1555      
519     thugzlover29            1555      1640      
520     Brian Curcio            1554      1554      
521     Greg Kuperberg          1554      1554      
522     H-J                     1554      1554      
523     KirchnerG               1554      1554      
524     Megaz                   1554      1554      
525     The Raven               1554      1554      
526     lingqi                  1554      1554      
527     manubbb                 1554      1554      
528     vici                    1554      1721      
529     Assato                  1553      1553      
530     RonaldG                 1553      1553      
531     dkulakovsky             1553      1574      
532     inamori                 1553      1927      
533     nhmllr                  1553      1553      
534     saharsh                 1553      1703      
535     8h534d432               1552      1552      
536     FinlayBoyle             1552      1552      
537     jrouse042               1552      1552      
538     michael_ho              1552      1848      
539     omeometo                1552      1552      
540     shyoshyo                1552      1652      
541     Armavica                1551      1551      
542     Sabernik                1551      1551      
543     mirs                    1551      1610      
544     omerftekin              1551      1551      
545     rara77                  1551      1561      
546     riceanalyst             1551      1551      
547     smd777                  1551      1551      
548     FatPhil                 1550      1550      
549     Khalil Fazal            1550      1550      
550     Svilen Marchev          1550      1649      
551     brg                     1550      1550      
552     zhengtn03               1550      1550      
553     BC                      1549      1549      
554     BoltonBailey            1549      1779      
555     dcclyde                 1549      1652      
556     fragali                 1549      1549      
557     chaotic_iak             1548      1548      
558     mathyrl                 1548      1548      
559     noexcept                1548      1548      
560     razmataz                1548      1548      
561     seabirds                1548      1548      
562     yonil                   1548      1548      
563     cephian                 1547      1547      
564     hukenneth               1547      1547      
565     roman.tyshchenko        1547      1547      
566     rtoni                   1547      1547      
567     shigosei                1547      1547      
568     steffen19w23            1547      1713      
569     Pasha Stetsenko         1546      1644      
570     matthias.schon          1546      1670      
571     mihkel.heidelberg       1546      1577      
572     patrik.gustavsson       1546      1546      
573     HBaxter                 1545      1545      
574     MitGanev                1545      1545      
575     Nebucadnezzar           1545      1545      
576     abeakkas                1545      1545      
577     r_64                    1545      1546      
578     Loks                    1544      1658      
579     bartekltg               1544      1786      
580     cardboard_box           1544      1544      
581     hs484                   1544      1544      
582     ripatti                 1544      1544      
583     Bombadilom              1543      1543      
584     fahrenba                1543      1543      
585     giab                    1543      1543      
586     imapler                 1543      1543      
587     martindob               1543      1543      
588     protostar.98            1543      1543      
589     roosephu                1543      2063      
590     E869120                 1542      1542      
591     Pengolodh               1542      1842      
592     kundan                  1542      1542      
593     mscha                   1542      1637      
594     pcauchon                1542      1542      
595     qhe                     1542      1593      
596     smnvhn                  1542      1542      
597     Manu                    1541      1541      
598     Nayuki                  1541      1541      
599     Travary                 1541      1541      
600     cash_FEG                1541      1664      
601     simon.boulmier          1541      1541      
602     sokian                  1541      1541      
603     starblue                1541      1589      
604     balakrishnan_v          1540      1979      
605     darth_vedar             1540      1540      
606     pimspelier              1540      1540      
607     radeye                  1540      1540      
608     Chard                   1539      1539      
609     skydec                  1539      1539      
610     Gonzalo Ciruelos        1538      1538      
611     MrDrake                 1538      1621      
612     candells                1538      1579      
613     groupbuilder            1538      1538      
614     jfrio                   1538      1538      
615     mstmar                  1538      1538      
616     BobTheGreat             1537      1537      
617     Pheesh                  1537      1689      
618     Robin E                 1537      1537      
619     ahammar                 1537      1593      
620     ep104                   1537      1537      
621     mandourin               1537      1575      
622     mapinho31               1537      1537      
623     michaelrccurtis         1537      1537      
624     rlipsett                1537      1656      
625     shawbob2000             1537      1537      
626     stoned                  1537      2089      
627     Pedro Cayres            1536      1578      
628     avishay.tal             1536      1678      
629     badelatschen            1536      1536      
630     cristo_ajaccio          1536      1536      
631     devjoe                  1536      1751      
632     pwensing                1536      1736      
633     zachman727              1536      1538      
634     BenRamsay               1535      1535      
635     Lihyan                  1535      1535      
636     RobertJohansson         1535      1787      
637     aquach                  1535      1535      
638     byrnicles               1535      1535      
639     nathan.f.williams       1535      1535      
640     pank.dm                 1535      1651      
641     smacke                  1535      1535      
642     sobe86                  1535      1535      
643     IzidoroBaltazar         1534      1534      
644     Jim.Roche.1963          1534      1547      
645     phsr                    1534      1683      
646     rogerpasadena           1534      1534      
647     yinamori                1534      1534      
648     apurv3894               1533      1533      
649     bata21                  1533      1533      
650     bgwines                 1533      1533      
651     chaemon                 1533      1789      
652     gnome                   1533      1752      
653     ozgur.ozcelik           1533      1607      
654     pytho                   1533      1570      
655     AdamPan                 1532      1532      
656     Francky                 1532      1532      
657     lnwvr                   1532      1532      
658     progheal                1532      1764      
659     pticawr                 1532      1532      
660     sonnerm                 1532      1532      
661     Avi Levy                1531      1531      
662     Caradhruin              1531      1531      
663     Cyril                   1531      1554      
664     Jeroen van der Burg     1531      1531      
665     aurickQ                 1531      1531      
666     imgry22                 1531      1531      
667     jke67                   1531      1571      
668     koen                    1531      1819      
669     ondrasej                1531      1531      
670     square1001              1531      1531      
671     vfleaking               1531      1531      
672     Efgen                   1530      1560      
673     OriEy                   1530      1530      
674     Schobers                1530      1530      
675     gvhl                    1530      1530      
676     kalinov                 1530      1530      
677     you                     1530      1530      
678     Aldanor                 1529      1536      
679     Andrei Zakharevich      1529      1529      
680     Banach                  1529      1529      
681     Jimmi                   1529      1529      
682     JoshParnell             1529      1529      
683     csom                    1529      1708      
684     inspirer                1529      1529      
685     lozovsky                1529      1529      
686     EddyFerreira            1528      1528      
687     Joe                     1528      1528      
688     Stege                   1528      1528      
689     Vlasev                  1528      1528      
690     astoler28               1528      1528      
691     bigeast                 1528      1528      
692     jad69                   1528      1528      
693     knabbers                1527      1527      
694     michelvancan            1527      1527      
695     Drdmitry                1526      1623      
696     acotis                  1526      1526      
697     knst                    1526      1526      
698     lrzh                    1526      1544      
699     ranch                   1526      1526      
700     youth4ever              1526      1526      
701     Ascendental             1525      1525      
702     Kevin OBryant           1525      1525      
703     Sait2000                1525      1525      
704     acganesh                1525      1525      
705     Covax                   1524      1524      
706     jdillet                 1524      1524      
707     jkaczynski1             1524      1622      
708     jsshep93                1524      1607      
709     mguaypaq                1524      1524      
710     n2bone                  1524      1524      
711     Danny Goodman           1523      1523      
712     Slaunger                1523      1523      
713     SpookyCookie            1523      1604      
714     crosstalk               1523      1523      
715     enrico                  1523      1523      
716     ambrose                 1522      1522      
717     dbaupp                  1522      1522      
718     Vitaliy                 1521      1521      
719     doc420836131            1521      1521      
720     endagorion              1521      2330      
721     wakkadojo               1521      1521      
722     Kyle Fox                1520      1636      
723     Liam                    1520      1520      
724     Raphus                  1520      1531      
725     ZhouYuChen              1520      2095      
726     alphaxiang              1520      1520      
727     itemfive                1520      1520      
728     j123                    1520      1776      
729     magchampo               1520      1520      
730     mumps_masochist         1520      1612      
731     stepa_ts                1520      1520      
732     Greentie                1519      1519      
733     bwinkel78               1519      1519      
734     ftfish                  1519      1717      
735     ninguem                 1519      1606      
736     pvv.ntnu                1519      1590      
737     rowdark                 1519      1633      
738     rpond                   1519      1519      
739     waterret                1519      1519      
740     zacharyh211             1519      1519      
741     Alain3                  1518      1518      
742     D.Thomine               1518      1539      
743     Stache                  1518      1789      
744     adamjk                  1518      1518      
745     pkt2                    1518      1518      
746     rdragon                 1518      1518      
747     sqr                     1518      1622      
748     yoavoy                  1518      1518      
749     JeromeMutgeert          1517      1517      
750     ejrolls                 1517      1517      
751     headness13              1517      1517      
752     vgareiss                1517      1517      
753     Haizan                  1516      1516      
754     Leasty                  1516      1574      
755     Poita_                  1516      1516      
756     Steve496                1516      1516      
757     coltrane                1516      1516      
758     grstcl                  1516      1516      
759     jwsiegel                1516      1516      
760     metaman                 1516      1516      
761     omar.khayyam            1516      1516      
762     EndlessDream            1515      1515      
763     kfj83hjdh38fjdg         1515      1515      
764     phimuemue               1515      1515      
765     superb_owl              1515      1515      
766     BTyska                  1514      1514      
767     Fizyq                   1514      1514      
768     JoeTotale               1514      1514      
769     Mewtwo19                1514      1514      
770     Orz                     1514      1514      
771     anceps                  1514      1514      
772     failsped                1514      1514      
773     hchin                   1514      1514      
774     michael_tan             1514      1514      
775     misof                   1514      1514      
776     olydis                  1514      1514      
777     amazingchili            1513      1513      
778     apl13                   1513      1513      
779     benizi                  1513      1513      
780     matusmrazik             1513      1513      
781     moshezel                1513      1513      
782     thkang                  1513      1513      
783     Ivan Ip                 1512      1512      
784     NAR8789                 1512      1512      
785     Zuza                    1512      1513      
786     chenminqi               1512      1512      
787     chris_w                 1512      1512      
788     Ark__                   1511      1511      
789     Roelant                 1511      1514      
790     dagsorter               1511      1511      
791     gustavotcabral          1511      1511      
792     pbsd                    1511      1511      
793     yevlev                  1511      1511      
794     Michael_H0              1510      1510      
795     Sisuaski                1510      1510      
796     fmlefevere              1510      1510      
797     CosmoVibe               1509      1509      
798     Gary.                   1509      1509      
799     SnapDragon              1509      1723      
800     Zimmux                  1509      1509      
801     akostajti               1509      1509      
802     feherg                  1509      1509      
803     gleb                    1509      1517      
804     luffyguy                1509      1509      
805     mikeyk730               1509      1509      
806     minqiang                1509      1509      
807     morphism                1509      1516      
808     sefi_roee               1509      1509      
809     yelvtian                1509      1509      
810     ChristineT              1508      1508      
811     DudeAndCat              1508      1508      
812     HuggyHermit             1508      1508      
813     Jodoform                1508      1508      
814     Thiebout                1508      1508      
815     WangTsuHsien            1508      1508      
816     armul                   1508      1508      
817     gl1                     1508      1508      
818     ibid                    1508      1545      
819     kevineriklee            1508      1559      
820     kmazur                  1508      1513      
821     lukasz_s                1508      1508      
822     qecc                    1508      1531      
823     Awele                   1507      1507      
824     Eigentime               1507      1570      
825     ManuelGundlach          1507      1507      
826     SorcererofDM            1507      1507      
827     fetofs                  1507      1507      
828     fram                    1507      1802      
829     j.dehond                1507      1507      
830     mdean                   1507      1507      
831     plamenko                1507      1749      
832     runehaugseng            1507      1507      
833     Giada                   1506      1506      
834     aitch                   1506      1506      
835     balodja                 1506      1537      
836     betaveros               1506      1506      
837     eray                    1506      1520      
838     gilbs                   1506      1506      
839     hus                     1506      1506      
840     marte                   1506      1523      
841     rjt                     1506      1506      
842     roijac                  1506      1506      
843     stewbasic               1506      1635      
844     tsnguyen                1506      1557      
845     ving                    1506      1705      
846     yigalzeg                1506      1506      
847     S.Schnaible             1505      1517      
848     coriander               1505      1505      
849     jnafziger               1505      1505      
850     kmlau                   1505      1634      
851     mjrosenb                1505      1505      
852     rabbit_TR               1505      1552      
853     wawnx                   1505      1505      
854     yuze                    1505      1505      
855     Alexander Plavin        1504      1504      
856     Benjamin P              1504      1543      
857     bartmate                1504      1504      
858     bob111                  1504      1504      
859     enmen                   1504      1504      
860     hweigel528              1504      1504      
861     id                      1504      1576      
862     jkschin                 1504      1504      
863     mathman1                1504      1504      
864     mikev                   1504      1504      
865     Homuroll                1503      1597      
866     RobArthan               1503      1503      
867     Senex                   1503      1616      
868     Vink                    1503      1503      
869     bhandley                1503      1503      
870     dcterr                  1503      1503      
871     easymath3               1503      1503      
872     pattertall              1503      1503      
873     wigie                   1503      1517      
874     BaldAdonis2             1502      1502      
875     DaniJVaz                1502      1502      
876     Yamato.Nadeshiko        1502      1561      
877     Zlobober                1502      1502      
878     aewhite                 1502      1502      
879     kinjo.yukari            1502      1579      
880     mathmisfit              1502      1502      
881     rmcc                    1502      1605      
882     slikvisoog              1502      1502      
883     Achab                   1501      1501      
884     DarknessGuideMe         1501      1501      
885     Ra8                     1501      1501      
886     Ryannnnnnn              1501      1501      
887     Vincent                 1501      1573      
888     amling                  1501      1501      
889     caligari                1501      1501      
890     fbchaos                 1501      1501      
891     joelsmith               1501      1501      
892     lonoffd                 1501      1501      
