Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe/
start = 523
end = 566
top = -1
format = console

This rating is based on Codeforces' rating system.
Author Mike Mirzayanov (mirzayanovmr@gmail.com)
http://codeforces.com/blog/entry/20762
http://codeforces.com/contest/1/submission/13861109

participants = 740

rank    id                      rating    max rating
451     Iurii Kyrylenko         1420      1420      
452     sharpeye                1420      1420      
453     ysymyth                 1420      1420      
454     Burloq                  1419      1419      
455     Jonas1729               1419      1525      
456     Soul                    1419      1419      
457     anythingapplied         1419      1419      
458     apher                   1419      1419      
459     jingplusplus            1419      1419      
460     uligrepel               1419      1419      
461     veni                    1419      1419      
462     EvilBro                 1418      1418      
463     Mordorak                1418      1418      
464     funkybunch              1418      1418      
465     Nicolas Patrois         1417      1417      
466     dpamar                  1417      1417      
467     rabox                   1417      1417      
468     she                     1417      1417      
469     wuyingddg               1417      1417      
470     zbzbccd                 1417      1417      
471     Vardieri                1416      1416      
472     amberite                1416      1416      
473     oleglyamin              1416      1417      
474     Weijia WANG             1415      1415      
475     bpz                     1415      1415      
476     ssalnikov               1415      1415      
477     Obergscheidle           1414      1451      
478     SqrtPi                  1414      1414      
479     jaap                    1414      1414      
480     jockohomo               1414      1414      
481     kkmonlee                1414      1414      
482     scharlton               1414      1414      
483     ubiquitousgrape         1414      1517      
484     24benson                1413      1413      
485     Hoops.DunkLord          1413      1413      
486     aid                     1413      1469      
487     fewbutripe              1413      1413      
488     jboyce                  1413      1413      
489     Albert123               1412      1412      
490     edburr                  1412      1412      
491     raru                    1412      1412      
492     AnthonyPH               1411      1411      
493     Luminoscity             1411      1411      
494     Panphobia               1411      1411      
495     inozemcew               1411      1411      
496     kinjo.yukari            1411      1473      
497     sebi707                 1411      1411      
498     xmk                     1411      1411      
499     Kairat Maisarov         1410      1410      
500     maikaze                 1410      1530      
501     soumyabratapal13        1410      1435      
502     Alec_tk                 1409      1409      
503     Timofey Stepanov        1409      1409      
504     agnek                   1409      1409      
505     harmatan                1409      1409      
506     nhajaj                  1409      1444      
507     sirttan001              1409      1409      
508     Topper64                1408      1408      
509     asgerix                 1408      1587      
510     elnn                    1408      1408      
511     imsacred                1408      1408      
512     mdix                    1408      1545      
513     navghtivs               1408      1408      
514     test_acct               1408      1408      
515     Mega Eevee              1407      1407      
516     cosmosis                1407      1407      
517     diefish                 1407      1407      
518     hoorayphyer             1407      1407      
519     lastans7                1407      1407      
520     eljdmax                 1406      1406      
521     quailty                 1406      1406      
522     sainsaar                1406      1406      
523     gulu.311295             1405      1405      
524     marcovanderpark         1405      1448      
525     mattstirling            1405      1405      
526     prune                   1405      1405      
527     tlvanwingerden          1405      1405      
528     Dinkuns                 1404      1404      
529     MataS                   1404      1404      
530     ethans                  1404      1404      
531     janshigola              1404      1404      
532     terjek                  1404      1404      
533     yuxc                    1404      1404      
534     David-Kerr              1403      1453      
535     GNFS                    1403      1403      
536     SteVwonder              1403      1462      
537     Wittgenstein            1403      1403      
538     chi                     1403      1403      
539     givememath              1403      1403      
540     mikiu.                  1403      1403      
541     rafaelbeta              1403      1403      
542     tailcat                 1403      1403      
543     zev                     1403      1403      
544     FourLegsDriveCat        1402      1477      
545     Talmon                  1402      1427      
546     jijoti                  1402      1402      
547     wolatonkris             1402      1402      
548     Saidatta                1401      1401      
549     Zetdwang                1401      1401      
550     balakrishnan_v          1401      1414      
551     hk                      1401      1401      
552     jwpowell                1401      1401      
553     mrazer                  1401      1401      
554     OMD                     1400      1400      
555     Stilgart                1400      1400      
556     alexandervandena...     1400      1400      
557     scientes                1400      1400      
558     amirraz                 1399      1399      
559     kbirken                 1399      1399      
560     kirsty_roper            1399      1399      
561     madarasip               1399      1434      
562     xendor                  1399      1399      
563     Jaehyun Park            1398      1499      
564     fissional               1398      1422      
565     labroC .A .J            1398      1398      
566     ludimma                 1398      1398      
567     agmessier               1397      1440      
568     ccnnssnncs              1397      1397      
569     msauhta                 1397      1556      
570     zurcuh                  1397      1397      
571     jffry                   1396      1396      
572     kdienes                 1396      1396      
573     koji_t                  1396      1461      
574     lycaste                 1396      1466      
575     mattmadi                1396      1463      
576     BartSalt                1395      1395      
577     liCode                  1395      1395      
578     Crumwatch               1394      1394      
579     Ramiel                  1394      1394      
580     TheIteem                1394      1394      
581     shlomif                 1394      1512      
582     Remilia                 1393      1515      
583     michaelmay              1393      1393      
584     shepherd_a              1393      1457      
585     Jerome R.               1392      1528      
586     Ted                     1392      1417      
587     dokrasa                 1392      1392      
588     dominicktwitty          1392      1392      
589     mountain                1392      1392      
590     oanson                  1391      1475      
591     outsidepasser           1391      1443      
592     sinan                   1390      1485      
593     Qbasic                  1388      1449      
594     mnuca                   1387      1474      
595     Shawnmaza               1386      1442      
596     nomis                   1386      1442      
597     metula                  1385      1445      
598     blajer                  1384      1508      
599     dansagunov              1384      1405      
600     godmar                  1383      1450      
601     Litho                   1381      1433      
602     baiguzair               1381      1444      
603     Matsuda_Seiko           1380      1467      
604     Reiner Martin           1379      1844      
605     bewoods                 1379      1480      
606     ynoth                   1379      1438      
607     spline                  1378      1417      
608     st1974                  1378      1439      
609     Hayami_YU               1376      1465      
610     lukius                  1376      1466      
611     KORENA                  1373      1436      
612     uuchip                  1373      1429      
613     Turing Machine          1372      1416      
614     amagri                  1371      1435      
615     Jon_McLean              1369      1435      
616     emilio                  1369      1418      
617     Euleraptor              1368      1415      
618     Fantast                 1368      1442      
619     Jonathan Paulson        1368      1463      
620     mmaximus                1368      1455      
621     SnapDragon              1367      1429      
622     sO3SrLCr4Rqb00Zr...     1367      1439      
623     Themirror               1366      1430      
624     Seth Troisi             1365      1530      
625     mr027                   1365      1787      
626     LzyRapx                 1364      1416      
627     Rodrigo Marcuschi       1364      1451      
628     balage                  1364      1424      
629     juris.c                 1364      1412      
630     wawachief               1364      1412      
631     tinnderbox              1363      1498      
632     Fory                    1362      1461      
633     armamut                 1361      1447      
634     Un1verse                1358      1442      
635     drai.david              1358      1405      
636     jfirester               1358      1423      
637     ale                     1357      1407      
638     endagorion              1357      1414      
639     nunonb44                1357      1423      
640     alpha_projects          1356      1501      
641     MuthuVeerappanR         1355      1439      
642     micangela               1355      1432      
643     jozhan                  1354      1468      
644     sigi_s                  1354      1424      
645     ysenoh                  1352      1523      
646     piotrsmu                1350      1425      
647     Leonid_Bedratyuk        1348      1471      
648     Lucky92                 1347      1483      
649     YiCyunSaBi              1347      1405      
650     mellis                  1345      1477      
651     CopyFromRoose           1344      1437      
652     nonrecursive            1344      1417      
653     bonsaihawk              1343      1451      
654     binonunquineist         1342      1410      
655     s.c.koehler             1342      1444      
656     ving                    1341      1547      
657     ekoms                   1340      1423      
658     bobby_eletrica          1339      1460      
659     moentan                 1339      1413      
660     Mystiz                  1337      1423      
661     HowardTsai              1336      1420      
662     Peter Welander          1336      1453      
663     albinofrenchy           1335      1396      
664     Andrea Andenna          1334      1407      
665     Edvard                  1334      1420      
666     mathcounts4             1334      1417      
667     tec                     1334      1458      
668     Mersenne                1333      1476      
669     albert                  1333      1409      
670     doctornick5             1332      1439      
671     Henrike                 1331      1401      
672     rammek                  1331      1406      
673     JavaManIssa             1330      1413      
674     wartysoybean            1329      1408      
675     mathseal                1328      1581      
676     zball                   1327      1452      
677     Nymiak                  1326      1421      
678     zko5acs                 1326      1494      
679     dzats                   1325      1436      
680     winger                  1325      1434      
681     taizhou                 1324      1505      
682     Siddharth_joshi         1323      1397      
683     WutheringHeights        1323      1516      
684     ememek                  1323      1407      
685     SlavaKabanovich         1321      1404      
686     Carl Edman              1319      1579      
687     Dor Shmoish             1319      1409      
688     deWalk                  1319      1418      
689     JTJL                    1318      1394      
690     riemann                 1317      1483      
691     Jokser                  1316      1406      
692     nigulh                  1316      1663      
693     willhsmit               1316      1582      
694     liorporat1              1314      1476      
695     andreamaf               1312      1416      
696     smtosh                  1312      1485      
697     689                     1310      1394      
698     Daiqingtana             1308      1405      
699     Marcus Stuhr            1308      1399      
700     Wistik                  1307      1477      
701     ftiasch                 1307      1413      
702     jameslao                1306      1482      
703     kendrickb               1306      1435      
704     zeycus                  1305      1424      
705     z_dziezyc               1303      1458      
706     Lukasz16a               1301      1437      
707     kettenbruch             1300      1492      
708     usrbin                  1299      1445      
709     skyivben                1298      1419      
710     Kunero                  1295      1481      
711     phsr                    1295      1473      
712     KennyColnago            1291      1426      
713     Kyon Kyon               1284      1469      
714     Zhan_Dou_Min_Zhu        1279      1431      
715     ASHRYNA                 1278      1444      
716     pyrolykos               1277      1461      
717     kusai.jiido             1274      1438      
718     Alexander Zyryanov      1273      1417      
719     MacKnights              1272      1458      
720     ccdd4211                1272      1422      
721     PhilLeTaxi              1270      1402      
722     giab                    1269      1510      
723     rob64                   1269      1396      
724     Wilko                   1266      1439      
725     ekt638                  1266      1435      
726     candells                1263      1448      
727     ChopinPlover            1262      1397      
728     Jun-Seop Song           1259      1409      
729     Mike                    1259      1412      
730     maximro                 1257      1458      
731     liadtal                 1252      1429      
732     LeinidR                 1251      1499      
733     matthias.schon          1239      1457      
734     tilo104                 1234      1403      
735     smikulsk                1225      1467      
736     mpiotte                 1222      1401      
737     Faipalgugus             1191      1400      
738     learnmath               1191      1407      
739     djocar                  1183      1436      
740     NorthVietnamFox         1134      1539      
