Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe/all
start = 0
end = 1000
top = 50
format = console

This rating is based on Aram Ebtekar's algorithm: https://github.com/EbTech/EloR

sig_limit = 100
sig_perf = 2222
sig_newbie = 350
sig_noise = 4.50501
participants = 1668

rank    id                      rating    max rating
552     godmar                  1175      1175      
553     greedypiggy             1175      1175      
554     irwan_ap                1175      1175      
555     jano31415               1175      1175      
556     jarsyl                  1175      1175      
557     jasonzd                 1175      1175      
558     jawakaaa                1175      1175      
559     jboeing                 1175      1175      
560     jo_no                   1175      1175      
561     jpeg13                  1175      1175      
562     jrouse                  1175      1175      
563     jsshep93                1175      1175      
564     kalinov                 1175      1175      
565     kentaro.wakai           1175      1175      
566     kik                     1175      1175      
567     klao                    1175      1175      
568     liouzhou_101            1175      1175      
569     lishaynikov             1175      1175      
570     ljq                     1175      1175      
571     luyunlong               1175      1175      
572     marijan                 1175      1175      
573     marvel2010              1175      1175      
574     nemoyatpeace            1175      1175      
575     numerisereality         1175      1175      
576     parigi2                 1175      1175      
577     pekempey                1175      1175      
578     petero2                 1175      1175      
579     pticawr                 1175      1175      
580     r1cky                   1175      1175      
581     russellr                1175      1175      
582     sdya                    1175      1175      
583     stewbasic               1175      1175      
584     thrillho                1175      1175      
585     tinnderbox              1175      1175      
586     tomerun                 1175      1175      
587     uberphish               1175      1175      
588     user202729              1175      1175      
589     vgareiss                1175      1175      
590     watch-maker             1175      1175      
591     waterret                1175      1175      
592     woudt                   1175      1175      
593     x10                     1175      1175      
594     xl                      1175      1175      
595     xmk                     1175      1175      
596     zcxvbn                  1175      1175      
597     Cap Khoury              1148      1148      
598     LarryBlake              1148      1148      
599     djocar                  1148      1175      
600     doctornick5             1148      1175      
601     orthoplex               1148      1148      
602     protostar.98            1148      1148      
603     shlomif                 1148      1148      
604     skyivben                1148      1148      
605     sleepintegrity          1148      1148      
606     Ledrug                  1123      1123      
607     Mark Rickert            1123      1123      
608     271828                  1117      1117      
609     Achab                   1117      1117      
610     Aleksander Blomskold    1117      1117      
611     AngrySquid              1117      1117      
612     Artificial Mind         1117      1117      
613     Avinoam                 1117      1117      
614     Blueberry               1117      1117      
615     BrianHuffman            1117      1117      
616     Bubbler                 1117      1117      
617     Bumbler                 1117      1117      
618     Calvin Xiao             1117      1117      
619     Chongkai                1117      1117      
620     Clipse                  1117      1117      
621     Cyril                   1117      1117      
622     Delfad0r                1117      1117      
623     Doju                    1117      1117      
624     EddyFerreira            1117      1117      
625     Erjin_Zhou              1117      1117      
626     Fanfoue                 1117      1117      
627     Farruh                  1117      1117      
628     Greentie                1117      1117      
629     Halbling                1117      1117      
630     Hariram                 1117      1117      
631     HiltonLange             1117      1117      
632     IgorL                   1117      1117      
633     Izrak                   1117      1117      
634     J_A                     1117      1117      
635     JamieMaclachlan         1117      1117      
636     Jarlax                  1117      1117      
637     JayXon                  1117      1117      
638     Jique                   1117      1117      
639     Jorge_Miranda           1117      1117      
640     KNIGHT0X300             1117      1117      
641     Kevin OBryant           1117      1117      
642     Knut.Angstrom           1117      1117      
643     Kuldar                  1117      1117      
644     Legendking              1117      1117      
645     Luke23                  1117      1117      
646     MathProf1618            1117      1117      
647     Ming                    1117      1117      
648     NcJlee                  1117      1117      
649     Nymiak                  1117      1117      
650     Paca_nugopacoB          1117      1117      
651     Poita_                  1117      1117      
652     Raphus                  1117      1117      
653     RobArthan               1117      1117      
654     Roelant                 1117      1117      
655     Sacchan                 1117      1117      
656     Sergey Dymchenko        1117      1117      
657     Sibilant                1117      1117      
658     SimonM                  1117      1117      
659     SnapDragon              1117      1117      
660     SorcererofDM            1117      1117      
661     Stilgart                1117      1117      
662     Sumudu                  1117      1117      
663     Swatcher                1117      1117      
664     T.M.                    1117      1117      
665     The Raven               1117      1117      
666     TheVampire              1117      1117      
667     Waynebot                1117      1117      
668     Zhan_Dou_Min_Zhu        1117      1117      
669     aco                     1117      1117      
670     adurysk                 1117      1117      
671     alex_l                  1117      1117      
672     alvaroeuler             1117      1117      
673     amagri                  1117      1117      
674     ambrose                 1117      1117      
675     amcalde                 1117      1117      
676     archmageirvine          1117      1117      
677     armwal                  1117      1117      
678     athenahealth            1117      1117      
679     atn                     1117      1117      
680     aurickQ                 1117      1117      
681     bbbruce                 1117      1117      
682     blaisegassend           1117      1117      
683     borlander               1117      1117      
684     brg                     1117      1117      
685     brownkenny              1117      1117      
686     bryanhe                 1117      1117      
687     bunderscore             1117      1117      
688     cdel                    1117      1117      
689     ceilks                  1117      1117      
690     changsheng              1117      1117      
691     chaotic_iak             1117      1117      
692     ciger                   1117      1117      
693     coriander               1117      1117      
694     cwgordon7               1117      1117      
695     czp                     1117      1117      
696     daveFNbuck              1117      1117      
697     dbaupp                  1117      1117      
698     dom_semaca              1117      1117      
699     dreamoon                1117      1117      
700     easymath3               1117      1117      
701     emm76                   1117      1117      
702     eray                    1117      1117      
703     eric0511                1117      1117      
704     evanseverson            1117      1117      
705     evima                   1117      1117      
706     felix_fontein           1117      1117      
707     fibberts                1117      1117      
708     fragali                 1117      1117      
709     ftww                    1117      1117      
710     getero                  1117      1117      
711     ghurst                  1117      1117      
712     gleb                    1117      1117      
713     glingl                  1117      1117      
714     gok01172                1117      1117      
715     gprano                  1117      1117      
716     greatdetective          1117      1117      
717     greedp                  1117      1117      
718     hk                      1117      1117      
719     hos.lyric               1117      1117      
720     hpod                    1117      1117      
721     hvr                     1117      1117      
722     ibid                    1117      1117      
723     ichyo                   1117      1117      
724     ikatanic                1117      1117      
725     ilyad                   1117      1117      
726     impossiblity            1117      1117      
727     inerf                   1117      1117      
728     inspirer                1117      1117      
729     ipsin                   1117      1117      
730     iscsi                   1117      1117      
731     it4kp                   1117      1117      
732     itemfive                1117      1117      
733     jakeski                 1117      1117      
734     jam001                  1117      1117      
735     jarip                   1117      1117      
736     jarlsberg               1117      1117      
737     jarod57                 1117      1117      
738     jbrennen                1117      1117      
739     jeb3                    1117      1117      
740     jledoux                 1117      1117      
741     johan.g1                1117      1117      
742     jpatou                  1117      1117      
743     juanan79                1117      1117      
744     jwnovak                 1117      1117      
745     kbwt                    1117      1117      
746     keita3                  1117      1117      
747     kek                     1117      1117      
748     kettenbruch             1117      1117      
749     kevineriklee            1117      1117      
750     kmazur                  1117      1117      
751     knabbers                1117      1117      
752     kongthui                1117      1117      
753     krst                    1117      1117      
754     lavalamp                1117      1117      
755     learnmath               1117      1117      
756     liborius                1117      1117      
757     lijiaqigreat            1117      1117      
758     likan                   1117      1117      
759     lingqi                  1117      1117      
760     lll                     1117      1117      
761     localdeity              1117      1117      
762     lopsidation             1117      1117      
763     lozovsky                1117      1117      
764     lukasz_s                1117      1117      
765     maaartinus              1117      1117      
766     marte                   1117      1117      
767     mattmadi                1117      1117      
768     mdm                     1117      1117      
769     metula                  1117      1117      
770     mihkel.heidelberg       1117      1117      
771     mikegibson2010          1117      1117      
772     monteverdi              1117      1117      
773     moovybuf                1117      1117      
774     mps                     1117      1117      
775     mtardibu                1117      1117      
776     myreg                   1117      1117      
777     nallen                  1117      1117      
778     nblt                    1117      1117      
779     nineties                1117      1117      
780     okloster                1117      1117      
781     oleglyamin              1117      1117      
782     orzcc                   1117      1117      
783     osbzzang0501            1117      1117      
784     p3bz                    1117      1117      
785     paulidirac              1117      1117      
786     pengvado                1117      1117      
787     philip_m_jones          1117      1117      
788     philippe_57721          1117      1117      
789     pismobiker              1117      1117      
790     ppasupat                1117      1117      
791     prometheus_the_s...     1117      1117      
792     quimey                  1117      1117      
793     r_64                    1117      1117      
794     raumadum                1117      1117      
795     red_elk                 1117      1117      
796     reipan                  1117      1117      
797     ripatti                 1117      1117      
798     rlipsett                1117      1117      
799     rotsor                  1117      1117      
800     rurik                   1117      1117      
801     sb72                    1117      1117      
802     sevenkplus              1117      1117      
803     shlav                   1117      1117      
804     slicedclementines       1117      1117      
805     slikvisoog              1117      1117      
806     smnvhn                  1117      1117      
807     staffn                  1117      1117      
808     stch                    1117      1117      
809     stimim                  1117      1117      
810     tcarr                   1117      1117      
811     tguinard                1117      1117      
812     tgy347                  1117      1117      
813     thedoctar               1117      1117      
814     ubarkai                 1117      1117      
815     unc                     1117      1117      
816     usrbin                  1117      1117      
817     vamoose                 1117      1117      
818     vdemidenko              1117      1117      
819     vici                    1117      1117      
820     vorbis                  1117      1117      
821     willhf                  1117      1117      
822     willyliu                1117      1117      
823     xtlisk                  1117      1117      
824     xyz600                  1117      1117      
825     ybelenky                1117      1117      
826     yllan                   1117      1117      
827     you                     1117      1117      
828     zwilt3                  1117      1117      
829     Andrei Zakharevich      1092      1117      
830     BwaKell                 1092      1092      
831     HowardTsai              1092      1092      
832     Silence                 1092      1117      
833     WJMZBMR                 1092      1117      
834     bartmate                1092      1092      
835     blakeney                1092      1117      
836     chzhou                  1092      1117      
837     dgiaimo                 1092      1092      
838     jkaczynski1             1092      1092      
839     liadtal                 1092      1092      
840     morphism                1092      1092      
841     outsidepasser           1092      1092      
842     robert                  1092      1117      
843     shyoshyo                1092      1092      
844     thugzlover29            1067      1067      
845     -__--.........-.-.-.    1059      1059      
846     0xE6                    1059      1059      
847     111111                  1059      1059      
848     2053258GR               1059      1059      
849     24benson                1059      1059      
850     4rm4g3dd0n              1059      1059      
851     786b6364                1059      1059      
852     8h534d432               1059      1059      
853     ACRush                  1059      1059      
854     ARYoung65               1059      1059      
855     ASHRYNA                 1059      1059      
856     Abe27342                1059      1059      
857     AdamPan                 1059      1059      
858     Alain3                  1059      1059      
859     Aldanor                 1059      1059      
860     Alec_tk                 1059      1059      
861     AlexSadzawka            1059      1059      
862     AlexandreII             1059      1059      
863     AlphaCentauri           1059      1059      
864     Amit_Verma              1059      1059      
865     Armavica                1059      1059      
866     Ascendental             1059      1059      
867     Assato                  1059      1059      
868     Atsky                   1059      1059      
869     AureiAnimus             1059      1059      
870     Avi Levy                1059      1059      
871     BTyska                  1059      1059      
872     Banach                  1059      1059      
873     BenRamsay               1059      1059      
874     Benjamin P              1059      1059      
875     Benoit Esnard           1059      1059      
876     Blabla404               1059      1059      
877     Bo                      1059      1059      
878     BobTheGreat             1059      1059      
879     BradMW                  1059      1059      
880     Brian Curcio            1059      1059      
881     BuqZ                    1059      1059      
882     Caradhruin              1059      1059      
883     Chard                   1059      1059      
884     CharlieBarton           1059      1059      
885     ChopinPlover            1059      1059      
886     CosmoVibe               1059      1059      
887     Covax                   1059      1059      
888     Curt Welch              1059      1059      
889     D.Thomine               1059      1059      
890     DaniJVaz                1059      1059      
891     DanielHadas             1059      1059      
892     Dankaati                1059      1059      
893     Danny Goodman           1059      1059      
894     DarknessGuideMe         1059      1059      
